"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"339","A high-ranking official in New York City’s Department of Education was arrested on Sunday in Wisconsin and accused… https://t.co/d4WHmIWwz0",FALSE,148,NA,2019-12-30 21:50:05,TRUE,NA,"1211766433404854274",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",74,FALSE,FALSE,NA,NA
"340","""It was my responsibility to figure things out, not my child’s. She already had done all she could to change her li… https://t.co/Gbgmoy2k5t",FALSE,232,NA,2019-12-30 21:40:07,TRUE,NA,"1211763921889251329",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",37,FALSE,FALSE,NA,NA
"341","Dozens of other political prisoners in Nicaragua were freed Monday after the U.S. government strengthened sanctions… https://t.co/oqObLyWD9j",FALSE,190,NA,2019-12-30 21:30:11,TRUE,NA,"1211761424533532678",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",52,FALSE,FALSE,NA,NA
"342","Andy Warhol once built his collections from objects found at the Annex Antiques Fair and Flea Market, “but it is al… https://t.co/wFYAVaJ2Gr",FALSE,193,NA,2019-12-30 21:20:05,TRUE,NA,"1211758883577970688",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",77,FALSE,FALSE,NA,NA
"343","Bernie Sanders has released 3 letters from doctors — including the attending physician of Congress — declaring him… https://t.co/wDXvbzxWW2",FALSE,641,NA,2019-12-30 21:10:03,TRUE,NA,"1211756355444457478",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",97,FALSE,FALSE,NA,NA
"344","While you might think you’re not eating much sugar, chances are you’re eating a lot more than you realize. Our 7-da… https://t.co/HSrJoBPXiC",FALSE,436,NA,2019-12-30 21:00:21,TRUE,NA,"1211753915794042880",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",123,FALSE,FALSE,NA,NA
"345","A voter in New Hampshire asked Joe Biden if he’d consider a Republican as his running mate should he win the Democr… https://t.co/JUxtSMXz1o",FALSE,364,NA,2019-12-30 20:40:06,TRUE,NA,"1211748820079534080",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",60,FALSE,FALSE,NA,NA
"346","Newly unearthed documents show the FDA failed to use its policing powers to curb improper prescribing of OxyContin… https://t.co/JAJxcPXPME",FALSE,226,NA,2019-12-30 20:30:09,TRUE,NA,"1211746316319100929",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",117,FALSE,FALSE,NA,NA
"347","Neil Innes, the British humorist and musician who was an honorary member of the Monty Python comedy troupe and was… https://t.co/MF6v5CUoH0",FALSE,455,NA,2019-12-30 20:20:03,TRUE,NA,"1211743772700270592",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",146,FALSE,FALSE,NA,NA
"348","Arame Wade makes deliveries for Amazon and other e-commerce sites in West Africa. But for her, it all starts 3,800… https://t.co/V6S5XmvyP6",FALSE,114,NA,2019-12-30 20:00:14,TRUE,NA,"1211738786880786434",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",34,FALSE,FALSE,NA,NA
"349","In 2019, Democrats had the largest and most diverse presidential field in modern American political history — and N… https://t.co/fVCEJpDp2H",FALSE,182,NA,2019-12-30 19:40:04,TRUE,NA,"1211733713534488577",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",36,FALSE,FALSE,NA,NA
"350","“The tech industry’s very public shortfalls make celebrating its quieter successes even more important,” writes… https://t.co/q4wGP895CE",FALSE,85,NA,2019-12-30 19:20:08,TRUE,NA,"1211728694047363072",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",21,FALSE,FALSE,NA,NA
"351","""Little Women"" is a NYT Critic's Pick. @AOScott called it ""an absolute gift."" https://t.co/1Yg5gBVHQK",FALSE,444,NA,2019-12-30 19:00:25,FALSE,NA,"1211723732261187593",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",72,FALSE,FALSE,NA,NA
"352","As President Trump takes credit for the economy’s resilience, Democrats on the campaign trail say that for many Ame… https://t.co/B0M7qolh3H",FALSE,363,NA,2019-12-30 18:40:05,TRUE,NA,"1211718618670620673",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",91,FALSE,FALSE,NA,NA
"353","Opioid deaths were about 85% higher among people of prime working age — 16 to 65 — in parts of the U.S. where autom… https://t.co/qpNHfB7fTV",FALSE,321,NA,2019-12-30 18:20:03,TRUE,NA,"1211713573891772417",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",193,FALSE,FALSE,NA,NA
"354","“The absence of history ensures that ‘1917’ remains a palatable war simulation,” @ManohlaDargis writes in her revie… https://t.co/eNL1iPvsvv",FALSE,151,NA,2019-12-30 18:00:22,TRUE,NA,"1211708622545326080",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",37,FALSE,FALSE,NA,NA
"355","A satellite’s view of what’s been built, destroyed and remade across the U.S. in the last decade https://t.co/jki9vU1ROn",FALSE,502,NA,2019-12-30 17:40:06,FALSE,NA,"1211703523009875968",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",197,FALSE,FALSE,NA,NA
"356","In response to intense lobbying, the Trump administration has quietly weakened key parts of its 2017 tax law. 

Her… https://t.co/WqBRg5zhyZ",FALSE,296,"nytimes",2019-12-30 17:20:16,TRUE,"1211668292735246337","1211698531079200771","807095","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nytimes",197,FALSE,FALSE,NA,NA
"357","Federal prosecutors filed hate crimes charges against the man accused of bursting into a Hasidic rabbi’s New York h… https://t.co/TCmMI6KVdG",FALSE,231,NA,2019-12-30 17:12:02,TRUE,NA,"1211696457843167239",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",81,FALSE,FALSE,NA,NA
"358","Oh, New Year’s Eve. Cheer with good friends! A glass of Champagne or two. And, this year, we're ringing in a new de… https://t.co/WxtWi4YEF8",FALSE,136,NA,2019-12-30 17:00:12,TRUE,NA,"1211693481917325312",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",37,FALSE,FALSE,NA,NA
"359","In Opinion

Katherine Stewart and Caroline Fredrickson write, “A deeper understanding of William Barr is emerging,… https://t.co/4a5Fc1uCHn",FALSE,954,NA,2019-12-30 16:40:04,TRUE,NA,"1211688412664737794",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",373,FALSE,FALSE,NA,NA
"360","Xinjiang’s Muslim minorities — mostly Uighurs and Kazakhs — are being remolded into an army of factory workers loya… https://t.co/Dsd1xZy0S7",FALSE,1859,NA,2019-12-30 16:20:08,TRUE,NA,"1211683396935655433",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",1681,FALSE,FALSE,NA,NA
"361","Because this cake is completely about the chocolate, choose one you love https://t.co/aUNxAFdPx9",FALSE,390,NA,2019-12-29 23:30:05,FALSE,NA,"1211429209840783361",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",75,FALSE,FALSE,NA,NA
"362","In Opinion

Pamela Paul writes, ""When you reach your breaking point, boredom teaches you to respond constructively,… https://t.co/VoJ7MmtByp",FALSE,1100,NA,2019-12-29 23:09:31,TRUE,NA,"1211424034824630277",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",290,FALSE,FALSE,NA,NA
"363","Brad Pitt had 2 big performances this year in “Once Upon a Time … in Hollywood” and now “Ad Astra.” In an earlier i… https://t.co/qhTaqp7Sjx",FALSE,1693,NA,2019-12-29 22:48:29,TRUE,NA,"1211418739171823624",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",214,FALSE,FALSE,NA,NA
"364","Tens of thousands of people work for apps like Seamless, GrubHub, Uber Eats and Postmates, crisscrossing New York C… https://t.co/vsnjyz9gi0",FALSE,335,NA,2019-12-29 22:17:06,TRUE,NA,"1211410841465176070",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",113,FALSE,FALSE,NA,NA
"365",".@EricLiptonNYT, @maggieNYT, and @MarkMazzettiNYT reported this story with interviews with dozens of current and fo… https://t.co/PdAuGnb4Ze",FALSE,281,"nytimes",2019-12-29 22:13:22,TRUE,"1211409901928488961","1211409903727845377","807095","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nytimes",131,FALSE,FALSE,NA,NA
"366","It wasn't just career professionals who opposed the freeze. In the Oval Office, Secretary of State Mike Pompeo, Def… https://t.co/wzsIUBx8AD",FALSE,469,"nytimes",2019-12-29 22:13:22,TRUE,"1211409435345727493","1211409901928488961","807095","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nytimes",234,FALSE,FALSE,NA,NA
"367","Tensions grew quickly between those working to execute the hold on military aid and the Pentagon. In September, aft… https://t.co/bwLOToArrV",FALSE,169,"nytimes",2019-12-29 22:11:30,TRUE,"1211409429775732736","1211409435345727493","807095","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nytimes",76,FALSE,FALSE,NA,NA
"368","By mid-August, White House aides were searching for a legal rationale to continue the freeze on the aid into the fa… https://t.co/HkVDLrf5D6",FALSE,157,"nytimes",2019-12-29 22:11:29,TRUE,"1211409422548918272","1211409429775732736","807095","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nytimes",78,FALSE,FALSE,NA,NA
"369","Both Mulvaney and Blair have declined to cooperate with impeachment investigators. Mulvaney told associates he step… https://t.co/oxakR1SsiT",FALSE,207,"nytimes",2019-12-29 22:11:27,TRUE,"1211409420120416258","1211409422548918272","807095","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nytimes",93,FALSE,FALSE,NA,NA
"370","Yes, the security aid could likely be stopped, Blair replied to Mulvaney. But there would be consequences.… https://t.co/jhVZwmZ1Y8",FALSE,151,"nytimes",2019-12-29 22:11:27,TRUE,"1211409414860738572","1211409420120416258","807095","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nytimes",77,FALSE,FALSE,NA,NA
"371","8 days later, the acting White House chief of staff Mick Mulvaney, aboard Air Force One with Trump on their way to… https://t.co/ciLeHyd078",FALSE,159,"nytimes",2019-12-29 22:11:26,TRUE,"1211409407365529606","1211409414860738572","807095","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nytimes",76,FALSE,FALSE,NA,NA
"372","For top officials inside the Office of Management and Budget, the first warning of what was to come landed on June… https://t.co/2LOS9EUNL9",FALSE,179,"nytimes",2019-12-29 22:11:24,TRUE,"1211387189336129542","1211409407365529606","807095","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nytimes",85,FALSE,FALSE,NA,NA
"373","Michael Bloomberg is spending millions each week in an online advertising onslaught that is guided by polling and d… https://t.co/SEMyZSn2BD",FALSE,346,NA,2019-12-29 21:50:03,TRUE,NA,"1211404036672512003",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",92,FALSE,FALSE,NA,NA
"374","The intruder who burst into the home of a Hasidic rabbi during Hanukkah celebrations and wounded 5 people with a ma… https://t.co/Z49QQpHy2B",FALSE,172,NA,2019-12-29 21:30:06,TRUE,NA,"1211399012772913152",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",70,FALSE,FALSE,NA,NA
"375","The U.S. military struck 5 targets in Iraq and Syria controlled by an Iranian-backed paramilitary group on Sunday,… https://t.co/Z4yRlGxh2P",FALSE,163,NA,2019-12-29 21:13:57,TRUE,NA,"1211394952128815106",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",83,FALSE,FALSE,NA,NA
"376","A ""POTUS-level decision."" This is the inside story of President Trump's demand to halt military assistance to Ukrai… https://t.co/XhlZNnvn6w",FALSE,1952,NA,2019-12-29 20:43:07,TRUE,NA,"1211387189336129542",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",912,FALSE,FALSE,NA,NA
"377","Dogs. Plants. Furniture. And a construction beam? Here are some of the weird and beautiful things seen on New York… https://t.co/WbBQaDhIL5",FALSE,957,NA,2019-12-29 20:36:16,TRUE,NA,"1211385465716330496",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",175,FALSE,FALSE,NA,NA
"378","Update: The gunman was shot and killed by a member of security, and was one of the 2 people killed, officials said.
https://t.co/qOeYcPJpC9",FALSE,188,"nytimes",2019-12-29 20:20:13,FALSE,"1211368778107367425","1211381427784294400","807095","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nytimes",82,FALSE,FALSE,NA,NA
"379","They met in 1943 as Jewish inmates at Auschwitz. They knew they would be separated but they planned a life together… https://t.co/2wRPa3hEqf",FALSE,1475,NA,2019-12-29 20:10:22,TRUE,NA,"1211378948707368962",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",342,FALSE,FALSE,NA,NA
"380","The terror group Al Shabab, suspected in the weekend attack that killed 79 people in Mogadishu, has proved resilien… https://t.co/ojUPyHUxOA",FALSE,131,NA,2019-12-29 19:50:02,TRUE,NA,"1211373833443315713",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",53,FALSE,FALSE,NA,NA
"381","A shooting at a church in White Settlement, Texas has left at least 2 people dead and 1 person critically wounded,… https://t.co/sIxmURbpA1",FALSE,371,NA,2019-12-29 19:29:57,TRUE,NA,"1211368778107367425",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",222,FALSE,FALSE,NA,NA
"382","Newly disclosed records show how Chase Manhattan Bank and its then-chairman David Rockefeller worked behind the sce… https://t.co/nIQ9pp8ymW",FALSE,355,NA,2019-12-29 19:20:04,TRUE,NA,"1211366292604825601",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",166,FALSE,FALSE,NA,NA
"383","Samoa is lifting its 6-week state of emergency and reopening schools after a measles epidemic killed at least 81 pe… https://t.co/NkUBE3Y5py",FALSE,178,NA,2019-12-29 19:00:06,TRUE,NA,"1211361265471365124",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",91,FALSE,FALSE,NA,NA
"384","North Korea said on Sunday that a meeting of top party officials was in session. Analysts have warned that Kim Jong… https://t.co/fZX7r0zuvK",FALSE,140,NA,2019-12-29 18:40:08,TRUE,NA,"1211356240183484417",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",79,FALSE,FALSE,NA,NA
"385","""I sense there are 2 kinds of people: people who like ‘The West Wing’ and people who find that shows like ‘Veep’ an… https://t.co/XG8DzPeZnK",FALSE,876,NA,2019-12-29 18:21:05,TRUE,NA,"1211351446848978947",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",185,FALSE,FALSE,NA,NA
"386","Richard and Alma Shaver were happily married for 60 years. His whole life was about her, one daughter said. Then ca… https://t.co/aL4lpVA03u",FALSE,336,NA,2019-12-29 18:00:05,TRUE,NA,"1211346162994831360",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",74,FALSE,FALSE,NA,NA
"387","These charts from @UpshotNYT will give you all you need to know to watch this week's NFL games like a champ
https://t.co/WCFAN8VgtT",FALSE,89,NA,2019-12-29 17:40:07,FALSE,NA,"1211341139053305857",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",37,FALSE,FALSE,NA,NA
"388","A winter storm is moving toward the Northeast, but forecasters said most major airports will be spared from the wor… https://t.co/Y9998SQKot",FALSE,211,NA,2019-12-29 17:21:11,TRUE,NA,"1211336372541382656",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",64,FALSE,FALSE,NA,NA
"389","It's the last week of the NFL season. Explore the full outlook for the playoffs — and see which teams still have a… https://t.co/XnQagwZCKm",FALSE,89,NA,2019-12-29 17:00:20,TRUE,NA,"1211331124133343232",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",23,FALSE,FALSE,NA,NA
"390","Lee Mendelson, an Emmy Award-winning producer who brought the holiday classic ""A Charlie Brown Christmas"" to TV in… https://t.co/p2hSWSkMug",FALSE,1281,NA,2019-12-29 16:40:05,TRUE,NA,"1211326028561440774",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",326,FALSE,FALSE,NA,NA
"391","Ukraine swapped dozens of prisoners on Sunday with Russian-backed separatists, the latest sign of a tenuous thaw in… https://t.co/pC5wsPe30I",FALSE,197,NA,2019-12-29 16:20:04,TRUE,NA,"1211320991827333121",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",70,FALSE,FALSE,NA,NA
"392","A federal judge sided with Georgia's removal of nearly 100,000 names from the state's voter rolls on Friday
https://t.co/cioObhrZge",FALSE,155,NA,2019-12-29 16:00:11,FALSE,NA,"1211315988144295936",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",87,FALSE,FALSE,NA,NA
"393","China’s demand for sea cucumbers has brought economic benefits to the Liaodong Peninsula, which is famous for the d… https://t.co/WdSlMEUQPD",FALSE,173,NA,2019-12-29 15:44:06,TRUE,NA,"1211311939848151041",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",81,FALSE,FALSE,NA,NA
"394","Joe Biden now says he would comply with a Senate subpoena in President Trump's impeachment trial if issued, in one… https://t.co/RATtDZ6BWb",FALSE,612,NA,2019-12-29 15:20:08,TRUE,NA,"1211305908686479363",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",165,FALSE,FALSE,NA,NA
"395","Russian and Syrian forces have bombed hospitals and humanitarian sites on a UN no-strike list in Syria with impunit… https://t.co/Gu0K0BQQTh",FALSE,348,NA,2019-12-29 15:00:11,TRUE,NA,"1211300887542538241",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",252,FALSE,FALSE,NA,NA
"396","Breaking News: A man stabbed 5 people at a Hasidic rabbi’s suburban New York home during a Hanukkah celebration. A… https://t.co/n66xZEsQfK",FALSE,2566,NA,2019-12-29 14:35:45,TRUE,NA,"1211294740685185029",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",1193,FALSE,FALSE,NA,NA
"397","Millions of people in California are now seeing notices that say ""Do Not Sell My Personal Information"" or just ""Do… https://t.co/zhqmVNO6UO",FALSE,247,NA,2019-12-29 14:20:06,TRUE,NA,"1211290801290063874",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",98,FALSE,FALSE,NA,NA
"398","Elaborating on his earlier remarks that he wouldn't comply with a subpoena to testify in President Trump’s impeachm… https://t.co/oyrqcd79XI",FALSE,223,NA,2019-12-29 13:00:07,TRUE,NA,"1211270672057544705",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",48,FALSE,FALSE,NA,NA
"399","Knowing how to comfort someone who is recovering from the loss of a loved one may not come naturally. Here's what t… https://t.co/7FGZKYICLI",FALSE,754,NA,2019-12-29 12:00:28,TRUE,NA,"1211255660840652801",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",237,FALSE,FALSE,NA,NA
"400","“We have seen what we thought was unseeable.” Earlier this year, astronomers announced that they had captured an im… https://t.co/Mck4w3r10P",FALSE,983,NA,2019-12-28 10:30:05,TRUE,NA,"1210870527000285184",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",289,FALSE,FALSE,NA,NA
"401","When Amazon came to Campbellsville, Kentucky, in the late 1990s, the company seemed like an unlikely savior for the… https://t.co/HWqrsVtNBC",FALSE,455,NA,2019-12-28 10:00:08,TRUE,NA,"1210862990771326982",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",146,FALSE,FALSE,NA,NA
"402","Every year, our photo editors sift through 365 days of images to distill the year. The result is a visual chronicle… https://t.co/f3lBjboeRv",FALSE,2404,NA,2019-12-28 09:30:04,TRUE,NA,"1210855425312247810",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",606,FALSE,FALSE,NA,NA
"403","Do world-class swimmers’ hearts function differently than the hearts of elite runners? Researchers are discovering… https://t.co/J0bPdoQfd8",FALSE,308,NA,2019-12-28 09:00:08,TRUE,NA,"1210847889674641409",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",100,FALSE,FALSE,NA,NA
"404","From articles on climate change to a review of a Brooklyn institution, the most popular food stories this year were… https://t.co/p5nOOOwapd",FALSE,146,NA,2019-12-28 08:30:08,TRUE,NA,"1210840343928811521",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",37,FALSE,FALSE,NA,NA
"405","Scientists are beginning to find that men undergo hormonal and brain changes just before and just after the birth o… https://t.co/hqpmqLXvzJ",FALSE,4723,NA,2019-12-28 08:01:06,TRUE,NA,"1210833036423548931",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",1315,FALSE,FALSE,NA,NA
"406","The decade is coming to an end. Here are 33 ways to remember the 2010s https://t.co/JrZtAgYV2g",FALSE,344,NA,2019-12-28 07:30:09,FALSE,NA,"1210825246414008321",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",67,FALSE,FALSE,NA,NA
"407","In Opinion

Mary Pipher, a clinical psychologist, writes: ""By our 70s, we’ve had decades to develop resilience. Man… https://t.co/MYvb9mzEZu",FALSE,618,NA,2019-12-28 07:00:10,TRUE,NA,"1210817701595115523",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",130,FALSE,FALSE,NA,NA
"408","For 40 years, journalists chronicled the eccentric royal family of Oudh, aristocrats who lived in a ruined palace i… https://t.co/xn8WPf0TNQ",FALSE,415,NA,2019-12-28 06:30:08,TRUE,NA,"1210810141748023308",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",104,FALSE,FALSE,NA,NA
"409","""I would never have predicted that the hardest part of parenting would be that our only child would come to fully b… https://t.co/nHo76aXvRa",FALSE,1202,NA,2019-12-28 06:00:06,TRUE,NA,"1210802583285055489",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",220,FALSE,FALSE,NA,NA
"410","When we asked readers what they've always wondered about New York City, one person asked why the city's lights are… https://t.co/aczKl1eJ91",FALSE,558,NA,2019-12-28 05:30:05,TRUE,NA,"1210795029444169728",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",118,FALSE,FALSE,NA,NA
"411","Shahidul Alam, the acclaimed Bangladeshi photojournalist and activist, pushes against the limits of his medium to c… https://t.co/JzF5NoC1Kp",FALSE,142,NA,2019-12-28 05:00:12,TRUE,NA,"1210787512483893248",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",57,FALSE,FALSE,NA,NA
"412","The Russian military said it had deployed a hypersonic weapon that flies at superfast speeds and can easily evade U… https://t.co/GbmrbCuoGE",FALSE,809,NA,2019-12-28 04:30:01,TRUE,NA,"1210779914380574720",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",634,FALSE,FALSE,NA,NA
"413","An affiliate of the Islamic State in Nigeria has claimed responsibility for the execution of 11 people, saying the… https://t.co/I15yDbwNPL",FALSE,143,NA,2019-12-28 04:00:07,TRUE,NA,"1210772389635608577",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",83,FALSE,FALSE,NA,NA
"414","A New York appeals court ruled this week that any accusation of forced sex constituted gender-motivated violence, a… https://t.co/kdS3q5j2dh",FALSE,314,NA,2019-12-28 03:30:11,TRUE,NA,"1210764858313990144",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",90,FALSE,FALSE,NA,NA
"415","The police chief of a small town near Mexico’s border with the U.S. has been arrested on suspicion that he was invo… https://t.co/JJYtC4RhnF",FALSE,522,NA,2019-12-28 03:00:09,TRUE,NA,"1210757297082748929",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",254,FALSE,FALSE,NA,NA
"416","The NYPD is stepping up patrols in 3 Brooklyn neighborhoods after a surge of anti-Semitic crimes were reported to t… https://t.co/blx5bxohoK",FALSE,378,NA,2019-12-28 02:30:09,TRUE,NA,"1210749749466292224",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",160,FALSE,FALSE,NA,NA
"417","Joe Biden stood by comments that he would not comply with a subpoena to testify at President Trump’s trial in the U… https://t.co/72lRqzwKI5",FALSE,3937,NA,2019-12-28 02:10:03,TRUE,NA,"1210744689013358592",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",911,FALSE,FALSE,NA,NA
"418","The shutdown and bankruptcy of the South Philadelphia Refinery have put the 1,300 acres site and its infrastructure… https://t.co/FuBsSKtxxg",FALSE,102,NA,2019-12-28 02:00:15,TRUE,NA,"1210742224486457344",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",37,FALSE,FALSE,NA,NA
"419","A probation officer in Galveston County, Texas, who had been accused of sexually assaulting parolees under his supe… https://t.co/vnaHFJqweu",FALSE,574,NA,2019-12-28 01:40:06,TRUE,NA,"1210737151605784576",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",259,FALSE,FALSE,NA,NA
"420","In “You,” which debuted on Netflix this week, finding a soulmate is the easy part. Keeping her alive is the problem.
https://t.co/Hg4hLMUShQ",FALSE,415,NA,2019-12-28 01:36:20,FALSE,NA,"1210736205291147264",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",55,FALSE,FALSE,NA,NA
"421","The Rev. Donald Heckman, a pastor in the United Methodist Church known for his support of interfaith outreach and p… https://t.co/Tq0v0AyZaT",FALSE,158,NA,2019-12-28 01:10:06,TRUE,NA,"1210729604169621504",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",76,FALSE,FALSE,NA,NA
"422","“As a woman, trying to run an ensemble has its tricky moments. I spent years feeling that my ideas were not worthy… https://t.co/ida1QnjGJ8",FALSE,77,NA,2019-12-28 01:00:06,TRUE,NA,"1210727087876665349",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","nytimes",27,FALSE,FALSE,NA,NA
